SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_CHEM,INDXSAMP_CHEM,PTL,NTL,TURB,ANC,DOC,COND,SAMPLED_CHLA,INDXSAMP_CHLA,CHLA,PTL_COND,NTL_COND,CHLA_COND,TURB_COND,ANC_COND,SALINITY_COND
NLA06608-0616,1,PROB_Lake,Target_Sampled,Target,36.7248092,-98.8888812,OK,Region_6,"(10,20]",,NLALake,Panel_1,"SPL_OK_(10,20]",0.01922097,51.52566236,14.151046,OK,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11050001,,,YES,YES,YES,14,483,1.15,1176.5,6.09,1211,YES,YES,1.69,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-0617,1,PROB_Lake,Target_Sampled,Target,35.06361,-111.4965509,AZ,Region_9,>100,,NLALake,Panel_1,WMT_AZ_>100,0.19769461,5.00961241,1.2953054,AZ,NO,WMTNS,WMT,23,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,15,15020015,,,YES,YES,YES,40,513,11,819.2,6.36,85,YES,YES,2.44,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0618,1,PROB_Lake,Target_Sampled,Target,31.4484229,-86.4372834,AL,Region_4,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.4502059,AL,NO,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,3,3140301,,,YES,YES,YES,23,257,8.6,656.5,4.49,90,YES,YES,10.17,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0619,1,PROB_Lake,Target_Sampled,Target,42.3238266,-85.4673404,MI,Region_5,"(50,100]",,NLALake,Panel_1,"UMW_MI_(50,100]",0.01571023,63.04002137,30.1241115,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050003,,,YES,YES,YES,7,733,2.38,3289.3,4.58,429,YES,YES,2.95,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0622,1,PROB_Lake,Target_Sampled,Target,45.8817409,-95.3323426,MN,Region_5,>100,,NLALake,Panel_1,UMW_MN_>100,0.00616234,160.7137579,116.1182748,MN,YES,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7010108,,,YES,YES,YES,16,508,3.66,3407.8,6.51,380,YES,YES,4.4,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0623,1,PROB_Lake,Target_Sampled,Target,41.0622713,-81.3173002,OH,Region_5,"(50,100]",,NLALake,Panel_1,"NAP_OH_(50,100]",0.04606548,21.49924997,18.4149661,OH,YES,EHIGH,NAP,61,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,4,4110002,,,YES,YES,YES,43,628,3.28,2094.6,4.75,370,YES,YES,23.2,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0624,1,PROB_Lake,Target_Sampled,Target,39.3768334,-89.0274353,IL,Region_5,"(20,50]",,NLALake,Panel_1,"TPL_IL_(20,50]",0.0118969,83.24632031,50.0141131,IL,YES,PLNLOW,TPL,54,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,7,7140201,,,YES,YES,YES,49,1274,6.3,1908.4,6.13,280,YES,YES,35.2,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0625,1,PROB_Lake,Target_Sampled,Target,44.9542938,-118.185992,OR,Region_10,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,168.5476261,OR,NO,WMTNS,WMT,11,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17050203,,,YES,YES,YES,1,55,0.53,158.8,1.46,22,YES,YES,0.62,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0627,1,PROB_Lake,Target_Sampled,Target,44.8867517,-88.4801185,WI,Region_5,"(50,100]",,NLALake,Panel_1,"UMW_WI_(50,100]",0.01612303,61.42601665,59.0272092,WI,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4030104,,,YES,YES,YES,11,616,1.62,1323.8,7.61,168,YES,YES,3.19,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0628,1,PROB_Lake,Target_Sampled,Target,35.7595614,-105.1444706,NM,Region_6,>100,,NLALake,Panel_1,SPL_NM_>100,0.33730332,2.93615063,3.8202907,NM,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11080004,,,YES,YES,YES,40,793,13.2,3360.5,7.37,462,YES,YES,2.3,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0630,1,PROB_Lake,Target_Sampled,Target,46.3005836,-87.7793582,MI,Region_5,"(20,50]",,NLALake,Panel_1,"UMW_MI_(20,50]",0.00580105,170.7230091,93.1315322,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,4,4030110,,,YES,YES,YES,8,771,1.34,1636.5,8.23,153,YES,YES,2.62,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0632,1,PROB_Lake,Target_Sampled,Target,38.3572353,-94.6351418,KS,Region_7,"(50,100]",,NLALake,Panel_1,"TPL_KS_(50,100]",0.06918195,14.31548853,7.6321362,KS,NO,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,10,10290102,,,YES,YES,YES,44,746,4.46,2539.3,6.06,449,YES,YES,34,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0634,1,PROB_Lake,Target_Sampled,Target,47.9249493,-101.229344,ND,Region_8,"(10,20]",,NLALake,Panel_1,"NPL_ND_(10,20]",0.01091188,90.76105074,81.7895212,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,TRASH,9,9010001,,,YES,YES,YES,288,6800,42.1,6514.3,44.7,2748,YES,YES,139.68,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED
NLA06608-0635,1,PROB_Lake,Target_Sampled,Target,40.3364973,-105.1268527,CO,Region_8,>100,,NLALake,Panel_1,SPL_CO_>100,0.08254681,11.99771896,5.170879,CO,YES,PLNLOW,SPL,25,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10190006,,,YES,YES,YES,18,224,2.63,806.2,3.33,140,YES,YES,5.15,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0637,1,PROB_Lake,Target_Sampled,Target,40.133912,-111.0580729,UT,Region_8,>100,,NLALake,Panel_1,WMT_UT_>100,0.06352977,7.8702975,2.5118883,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,REF,14,14060004,,,YES,YES,YES,21,454,9.23,2338.9,3.99,249,YES,YES,7.41,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0641,1,PROB_Lake,Target_Sampled,Target,48.4187734,-117.6640499,WA,Region_10,"(20,50]",,NLALake,Panel_1,"WMT_WA_(20,50]",0.01374344,72.06151606,21.4982483,WA,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17020003,,,YES,YES,YES,49,737,3.98,1592,6.27,156,YES,YES,25.44,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0648,1,PROB_Lake,Target_Sampled,Target,42.2677009,-99.2483213,NE,Region_7,"(10,20]",,NLALake,Panel_1,"SPL_NE_(10,20]",0.01633285,60.63690753,15.4938257,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10220001,,,YES,YES,YES,349,8603,37.1,12966.4,73.44,1277,YES,YES,78.29,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-0649,1,PROB_Lake,Target_Sampled,Target,38.4760354,-119.9997761,CA,Region_9,"(50,100]",,NLALake,Panel_1,"WMT_CA_(50,100]",0.02628133,37.68353696,22.5245554,CA,NO,WMTNS,WMT,5,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,18,18040010,,,YES,YES,YES,9,95,1.23,148.4,2.01,18,YES,YES,3.64,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0650,1,PROB_Lake,Target_Sampled,Target,44.6420992,-111.3963618,ID,Region_10,>100,,NLALake,Panel_1,WMT_ID_>100,0.07607489,13.01840066,4.0355503,ID,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17040202,,,YES,YES,YES,23,466,2.5,2726.3,4.27,245,YES,YES,6.9,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0651,1,PROB_Lake,Target_Sampled,Target,33.4683515,-86.6444545,AL,Region_4,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.4502059,AL,YES,EHIGH,SAP,67,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,REF,3,3150202,,,YES,YES,YES,12,290,2.08,1908.9,2.78,222,YES,YES,12.96,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0654,1,PROB_Lake,Target_Sampled,Target,45.9873823,-89.3504654,WI,Region_5,"(20,50]",,NLALake,Panel_1,"UMW_WI_(20,50]",0.00595348,166.3520122,159.855637,WI,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7070001,,,YES,YES,YES,22,698,2.68,162.5,9.06,22,YES,YES,9.15,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0657,1,PROB_Lake,Target_Sampled,Target,46.1679098,-69.0020605,ME,Region_1,"(20,50]",,NLALake,Panel_1,"NAP_ME_(20,50]",0.00436699,226.7860995,167.4979306,ME,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1020002,,,YES,YES,YES,20,559,5.41,157.5,7.43,29,YES,YES,12.48,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0658,1,PROB_Lake,Target_Sampled,Target,44.0238351,-124.0796101,OR,Region_10,"(50,100]",,NLALake,Panel_1,"WMT_OR_(50,100]",0.05533142,17.89893177,3.9992588,OR,YES,WMTNS,WMT,1,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17100206,,,YES,YES,YES,5,110,0.732,218.2,1.82,59,YES,YES,1.12,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0659,1,PROB_Lake,Target_Sampled,Target,48.1880738,-98.0662251,ND,Region_8,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,7.0594942,ND,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,9,9020308,,,YES,YES,YES,432,1593,8.74,3615.8,12.8,889,YES,YES,24.14,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0660,1,PROB_Lake,Target_Sampled,Target,39.7157192,-86.2116285,IN,Region_5,"(10,20]",,NLALake,Panel_1,"TPL_IN_(10,20]",0.01127306,87.85311101,27.4916349,IN,YES,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,C,TRASH,5,5120201,,,YES,YES,YES,8,1546,2.76,2638.8,4,865,YES,YES,2.9,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0661,1,PROB_Lake,Target_Sampled,Target,41.5554953,-75.7070487,PA,Region_3,"(50,100]",,NLALake,Panel_1,"NAP_PA_(50,100]",0.02956639,33.49659928,14.0417382,PA,YES,EHIGH,NAP,60,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,2,2050106,,,YES,YES,YES,22,601,7.39,792.1,3.86,204,YES,YES,25.92,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0662,1,PROB_Lake,Target_Sampled,Target,45.0802966,-71.3518879,NH,Region_1,>100,,NLALake,Panel_1,NAP_NH_>100,0.03305491,29.96145938,22.3661437,NH,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,TRASH,1,1080101,,,YES,YES,YES,12,256,1.64,314.8,2.88,68,YES,YES,2.97,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0663,1,PROB_Lake,Target_Sampled,Target,44.927213,-97.4398273,SD,Region_8,"(50,100]",,NLALake,Panel_1,"TPL_SD_(50,100]",0.02542632,38.95071386,19.676367,SD,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,TRASH,10,10170201,,,YES,YES,YES,618,6603,39.2,3008.1,27.7,2425,YES,YES,273.6,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED
NLA06608-0665,1,PROB_Lake,Target_Sampled,Target,35.052465,-79.2086726,NC,Region_4,"(50,100]",,NLALake,Panel_1,"CPL_NC_(50,100]",0.03283751,30.15982171,22.8655264,NC,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,3,3030004,,,YES,YES,YES,1,86,1.88,5.3,2.8,11,YES,YES,2.5,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBED,1:LEAST DISTURBED
NLA06608-0671,1,PROB_Lake,Target_Sampled,Target,40.6897493,-110.3847622,UT,Region_8,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,240.7572686,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,14,14060003,,,YES,YES,YES,19,380,2.4,64.9,1.21,13,YES,YES,1.12,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0672,1,PROB_Lake,Target_Sampled,Target,38.7017979,-90.0950275,IL,Region_5,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,4.7065531,IL,YES,PLNLOW,TPL,72,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7140101,,,YES,YES,YES,213,2273,23.1,1783.7,7.51,804,YES,YES,63.36,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0674,1,PROB_Lake,Target_Sampled,Target,42.5419878,-72.9577882,MA,Region_1,"(20,50]",,NLALake,Panel_1,"NAP_MA_(20,50]",0.00848597,116.707116,74.8790103,MA,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1080203,,,YES,YES,YES,3,243,0.559,90.6,3.33,36,YES,YES,1.02,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0677,1,PROB_Lake,Target_Sampled,Target,42.7723941,-118.446839,OR,Region_10,"(50,100]",,NLALake,Panel_1,"XER_OR_(50,100]",0.05965318,16.60218971,3.7095205,OR,NO,WMTNS,XER,80,III,Xeric West,III,NATURAL,WMTNS NATURAL,G,TRASH,17,17120009,,,YES,YES,YES,150,1864,35.9,9844.2,17.86,895,YES,YES,25.72,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-0678,1,PROB_Lake,Target_Sampled,Target,43.9635871,-121.7804825,OR,Region_10,>100,,NLALake,Panel_1,WMT_OR_>100,0.05025013,19.70886987,4.4036635,OR,NO,WMTNS,WMT,4,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17070301,,,YES,YES,YES,52,462,3.14,345.1,2.2,40,YES,YES,8.27,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0679,1,PROB_Lake,Target_Sampled,Target,44.9072412,-93.2423725,MN,Region_5,"(50,100]",,NLALake,Panel_1,"UMW_MN_(50,100]",0.00678548,145.9548217,105.454706,MN,YES,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7010206,,,YES,YES,YES,13,635,2.22,2742.5,6.19,509,YES,YES,12.11,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-0681,1,PROB_Lake,Target_Sampled,Target,38.8234993,-80.6140785,WV,Region_3,"(20,50]",,NLALake,Panel_1,"SAP_WV_(20,50]",0.28054317,3.5301995,10.7699239,WV,NO,EHIGH,SAP,70,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,5,5030203,,,YES,YES,YES,9,249,2.84,234.3,1.74,56,YES,YES,3.44,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0686,1,PROB_Lake,Target_Sampled,Target,45.9929459,-95.6876061,MN,Region_5,"(10,20]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,5.660085,MN,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7020005,,,YES,YES,YES,122,1343,1.3,3210.9,18.17,553,YES,YES,4.21,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-0687,1,PROB_Lake,Target_Sampled,Target,38.9969194,-108.0510627,CO,Region_8,"(10,20]",,NLALake,Panel_1,"WMT_CO_(10,20]",0.0113498,87.25911134,37.607674,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,14,14020005,,,YES,YES,YES,13,198,1.06,778.3,1.97,81,YES,YES,2.28,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0690,1,PROB_Lake,Target_Sampled,Target,41.9894309,-71.5975535,RI,Region_1,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,1.5396148,RI,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1090003,,,YES,YES,YES,15,479,1.1,163.3,3.98,138,YES,YES,4.61,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0690,2,PROB_Lake,Target_Sampled,Target,41.9894309,-71.5975535,RI,Region_1,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,1.5396148,RI,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1090003,,,YES,YES,NO,17,352,2.89,227.8,3.61,187,YES,NO,4.77,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0692,1,PROB_Lake,Target_Sampled,Target,40.6714141,-99.0555221,NE,Region_7,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,192.748879,NE,YES,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10200101,,,YES,YES,YES,23,631,2.7,2662.2,5.14,797,YES,YES,13.76,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0693,1,PROB_Lake,Target_Sampled,Target,37.1472775,-119.5155897,CA,Region_9,"(50,100]",,NLALake,Panel_1,"XER_CA_(50,100]",0.02833407,34.95343954,20.8926961,CA,NO,WMTNS,XER,6,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,18,18040006,,,YES,YES,YES,4,79,0.743,200.8,1.59,31,YES,YES,1.46,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0696,1,PROB_Lake,Target_Sampled,Target,34.9458216,-97.4757382,OK,Region_6,"(10,20]",,NLALake,Panel_1,"SPL_OK_(10,20]",0.01922097,51.52566236,14.151046,OK,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,11,11130303,,,YES,YES,YES,252,829,12.6,1668.5,9.29,183,YES,YES,32.62,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0707,1,PROB_Lake,Target_Sampled,Target,46.8926988,-99.4166504,ND,Region_8,"(10,20]",,NLALake,Panel_1,"NPL_ND_(10,20]",0.01091188,90.76105074,81.7895212,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,TRASH,10,10130103,,,YES,YES,YES,127,4034,3,12751.6,37.93,9379,YES,YES,5.6,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED
NLA06608-0709,1,PROB_Lake,Target_Sampled,Target,28.8665437,-81.6824558,FL,Region_4,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3080102,,,YES,YES,YES,202,2492,16,567.7,15.81,190,YES,YES,98.46,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-0710,1,PROB_Lake,Target_Sampled,Target,41.7602691,-70.6579212,MA,Region_1,"(10,20]",,NLALake,Panel_1,"CPL_MA_(10,20]",0.00490503,201.9099278,129.5449334,MA,YES,PLNLOW,CPL,84,XIV,Eastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,1,1090002,,,YES,YES,YES,21,302,3.17,103,2.94,176,YES,YES,7.44,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
